CHW_SKU_NUMBER	MC2_NAME	MC3_NAME	CHW_PRIMARY_SUPPLIER_NAME	PRODUCT	CHW_PRIMARY_SUPPLIER_NUMBER	SKU_NAME	PURCHASE_MOQ	CHW_UNITS_PER_CARTON	CHW_MASTER_CASE_PACK	CHW_MASTER_CARTON_CBM	DEST	Demand
144811	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Sherpa Cat & Dog Throw Blanket	B000064	Frisco Sherpa Cat & Dog Throw Blanket, Light Gray Basketweave, Small	288	0.0	48.0	0.16900082134177416	TLA	131.09609587191042
204463	Bowls & Feeders	Bowls & Diners	P000579-GO FETCH, LLC	Frisco Saucer Cat Bowl	P000579	Frisco Saucer Cat Bowl, Gray, X-Small: 0.5 cup, 1 count	500	0.0	24.0	0.008130032127000001	TLA	1830.3947858547444
204461	Bowls & Feeders	Bowls & Diners	P000579-GO FETCH, LLC	Frisco Saucer Cat Bowl	P000579	Frisco Saucer Cat Bowl, Red, X-Small: 0.5 cup, 1 count	500	0.0	24.0	0.008130032127000001	TLA	737.6967627856933
206880	Beauty & Grooming	Nail Clipper, Grinder & Accessories	P18360-PETENGREAT CO LTD	Frisco Nail Clippers for Cats & Small Dogs	P18360	Frisco Nail Clippers for Cats & Small Dogs	864	288.0	288.0	0.030152197759999996	TLA	4905.094878575409
206892	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Deshedding Cat & Dog Brush	P18360	Frisco Deshedding Cat & Dog Brush, Medium, Short to Medium Hair	720	72.0	72.0	0.033454204109999996	TLA	1399.2410542497933
949934	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Slicker Cat Brush	P18360	Frisco Slicker Cat Brush	1440	0.0	72.0	0.05273542159600001	TLA	708.4959952572292
206857	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Cat & Dog Combo Brush, Mini	P18360	Frisco Cat & Dog Combo Brush, Mini	720	72.0	72.0	0.047622158374999994	TLA	363.97212256892607
206851	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Bone Dog Curry Brush	P18360	Frisco Bone Dog Curry Brush	720	72.0	72.0	0.03147896929999999	TLA	355.94000376455364
206859	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Cat & Dog Bristle Brush	P18360	Frisco Cat & Dog Bristle Brush, One Size	720	48.0	48.0	0.027783307907999998	TLA	357.7344208599081
206866	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Slicker Dog Brush	P18360	Frisco Slicker Dog Brush, Large	720	48.0	48.0	0.045590211072000016	TLA	399.0630752044756
235899	Beauty & Grooming	Grooming Accessories	B000064-PM&J LLC - DIRECT IMPORT	Frisco Microfiber Chenille Shammy Towel	B000064	Frisco Microfiber Chenille Shammy Towel, Gray, Large	504	0.0	36.0	0.135456	TLA	251.13099499834405
206845	Beauty & Grooming	Brushes & Combs	3722-JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.	Frisco Grooming Glove, Right Hand	3722	Frisco Grooming Glove, Right Hand	500	100.0	100.0	0.05075	TLA	565.4527779792998
269032	Beauty & Grooming	Grooming Accessories	B000064-PM&J LLC - DIRECT IMPORT	Frisco Embroidered Bones Microfiber Dog Bath Towel	B000064	Frisco Embroidered Bones Microfiber Dog Bath Towel, Gray, Large	480	0.0	60.0	0.13034	TLA	243.9324921086929
206871	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Shedding Rake Dog Brush	P18360	Frisco Shedding Rake Dog Brush, One Size	720	72.0	72.0	0.034082593125	TLA	391.7189726165939
206895	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Shedding Blade Dog Brush	P18360	Frisco Shedding Blade Dog Brush, One Size	720	72.0	72.0	0.071702385678	TLA	362.3115649175155
206915	Beauty & Grooming	Clippers, Blades and Shears	P18360-PETENGREAT CO LTD	Frisco Cat & Dog Hair Lint Roller Refill	P18360	Frisco Cat & Dog Hair Lint Roller Refill, Regular, 60 Sheets	720	72.0	72.0	0.0537953325	TLA	386.68106245507374
163747	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 28-in Faux Fur Cat Tree	B3755	Frisco 28-in Faux Fur Cat Tree, Gray	100	1.0	1.0	0.045333	TLA	46.66444428289204
215996	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Pet Food Can Cover, 2 Pack	P18545	Frisco Silicone Pet Food Can Cover, 2 Pack	528	0.0	48.0	0.0106	TLA	10306.298593705245
215993	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Dog & Cat Food Mat	P18545	Frisco Silicone Dog & Cat Food Mat, Gray, Medium	504	0.0	36.0	0.03340575	TLA	964.8843879157333
215994	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Dog & Cat Food Mat	P18545	Frisco Silicone Dog & Cat Food Mat, Teal, Medium	504	0.0	36.0	0.03340575	TLA	336.1295665706627
216019	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Stainless Steel Bowl with Elevated Stand	P18545	Frisco Stainless Steel Bowl with Elevated Stand, Cream, Medium: 3 cup, 1 count	500	0.0	4.0	0.0599488	TLA	285.21393825541213
216038	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Collapsible Travel Bowl with Carabiner	P18545	Frisco Silicone Collapsible Travel Bowl with Carabiner, Teal, Small: 1.5 cup	540	0.0	60.0	0.01442688	TLA	278.88732588590636
216041	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Bone Shaped Ridges Slow Feed Bowl	P18545	Frisco Bone Shaped Ridges Slow Feed Bowl, Blue, Medium: 3 cup	504	0.0	24.0	0.04572252000000001	TLA	319.4231931345147
216046	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Fish Shaped Ridges Slow Feed Bowl	P18545	Frisco Fish Shaped Ridges Slow Feed Bowl, Light Blue, Small: 1 cup, 1 count	528	0.0	48.0	0.038726	TLA	252.00276123869773
220509	Leashes, Collars & Harnesses	Harnesses	B000035-COASTAL PET PRODUCTS, INC.	Frisco Step In Back Clip Dog Harness	B000035	Frisco Step In Back Clip Dog Harness, Red, Medium: 20 to 30-in chest	36	0.0	36.0	0.014925075698176	TLA	30.3794736044325
220519	Leashes, Collars & Harnesses	Harnesses	B000035-COASTAL PET PRODUCTS, INC.	Frisco Step In Back Clip Dog Harness	B000035	Frisco Step In Back Clip Dog Harness, Black, Large: 26 to 38-in chest	36	0.0	36.0	0.023226614837	TLA	11.947222636553771
191969	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Large Premium Dog Training & Potty Pads	B3722	Frisco Large Premium Dog Training & Potty Pads, 22 x 23-in, Scented, 150 count	250	1.0	1.0	0.03555	TLA	363.9498484084308
191971	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco X-Large Premium Dog Training & Potty Pads	B3722	Frisco X-Large Premium Dog Training & Potty Pads, 28 x 34-in, Scented, 40 count	250	1.0	1.0	0.026881875	TLA	993.1476390117368
227451	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads, 28 x 34-in, Unscented, 40 count	250	1.0	1.0	0.0329	TLA	114.00737236011676
227459	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco X-Large Charcoal Dog Training & Potty Pads	P000486	Frisco X-Large Charcoal Dog Training & Potty Pads, 28 x 34-in, Unscented, 75 count	750	1.0	1.0	0.04250528534004742	TLA	287.9570061556116
227439	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Large Eco-Conscious Dog Training & Potty Pads	P000486	Frisco Large Eco-Conscious Dog Training & Potty Pads, 22 x 23-in, Unscented, 150 count	500	1.0	1.0	0.03685611451175056	TLA	231.03450394057177
232063	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Travel Collapsible Silicone Dog & Cat Bowl	P18545	Frisco Travel Collapsible Silicone Dog & Cat Bowl, Gray, Medium: 3 cup	504	0.0	36.0	0.049959375	TLA	272.0045773845877
232076	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Square Melamine Dog & Cat Bowl Set with Bamboo Stand	P18545	Frisco Square Melamine Dog & Cat Bowl Set with Bamboo Stand, Small: 2 cup	504	0.0	6.0	0.041421660000000006	TLA	425.9597184588954
232091	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Stainless Steel Double Dog Bowls with Melamine Stand	P18545	Frisco Stainless Steel Double Dog Bowls with Melamine Stand, Small: 1.5 cup	504	0.0	12.0	0.057715	TLA	526.8071154780813
232070	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Melamine Dog & Cat Food Scoop with Bamboo Handle	P18545	Frisco Melamine Dog & Cat Food Scoop with Bamboo Handle, Small: 1 cup	504	36.0	36.0	0.058959809999999994	TLA	1844.5926533349566
232092	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Stainless Steel Double Dog Bowls with Melamine Stand	P18545	Frisco Stainless Steel Double Dog Bowls with Melamine Stand, Medium: 3 cup	504	0.0	12.0	0.10330900000000001	TLA	543.9141733651796
232062	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Travel Collapsible Silicone Dog & Cat Bowl	P18545	Frisco Travel Collapsible Silicone Dog & Cat Bowl, Gray, Small: 1.5 cup	504	0.0	36.0	0.036440625	TLA	274.9096814368523
214363	Beds & Furniture	Beds	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Modern Elevated Cat Bed	3755	Frisco Modern Elevated Cat Bed	100	1.0	1.0	0.04083776462778598	TLA	58.58466354380241
232181	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Velvet Quilted Bolster Cat & Dog Bed	B000064	Frisco Velvet Quilted Bolster Cat & Dog Bed, Gray, Medium	252	0.0	6.0	0.39916929330606593	TLA	285.46480605916514
232175	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover	B000064	Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, XX-Large	252	0.0	6.0	0.48585236123610054	TLA	132.83132724585758
236538	Beds & Furniture	Furniture	P19403-SHANDONG DONGYANGTAI HANDICRAFTS CO.,LTD	Frisco 41-in Faux Fur Cat Tree	P19403	Frisco 41-in Faux Fur Cat Tree, Gray	50	1.0	1.0	0.06448	TLA	28.85242784093427
146980	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Bear Plush Squeaky Dog Toy	P20837	Frisco Bear Plush Squeaky Dog Toy, Small/Medium	1200	0.0	60.0	0.08694653532332064	TLA	592.370029944663
174729	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Beaver Stuffing-Free Flat Plush Squeaky Dog Toy	P20837	Frisco Beaver Stuffing-Free Flat Plush Squeaky Dog Toy, Medium/Large	1224	0.0	36.0	0.05452150150107039	TLA	617.4910636560836
245087	Bowls & Feeders	Bowls & Diners	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Marble Print Stainless Steel Double Elevated Dog Bowl	P18545	Frisco Marble Print Stainless Steel Double Elevated Dog Bowl, Gold Stand, Medium: 3 cup	500	0.0	4.0	0.09752688000000001	TLA	222.75237830264825
248702	Apparel	Apparel	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco It's My Birthday Dog & Cat Bandana, Pink	3755	Frisco It's My Birthday Dog & Cat Bandana, Pink, X-Small/Small	1500	0.0	250.0	0.024	TLA	660.4667102665204
250576	Bowls & Feeders	Storage & Accessories	B000064-PM&J LLC - DIRECT IMPORT	Frisco Rectangle Collapsible Pet Toy Storage Bin, Gray Basket Weave	B000064	Frisco Rectangle Collapsible Pet Toy Storage Bin, Gray Basket Weave	495	0.0	15.0	0.042112	TLA	240.00725804835497
236544	Beds & Furniture	Furniture	P19360-FORTUNATE PTE. LTD. - PL	Frisco 24.8-in Faux Fur Cat Tree & Condo	P19360	Frisco 24.8-in Faux Fur Cat Tree & Condo, Gray	300	1.0	1.0	0.04189791850656283	TLA	252.03716960596756
236545	Beds & Furniture	Furniture	P19360-FORTUNATE PTE. LTD. - PL	Frisco 24.8-in Faux Fur Cat Tree & Condo	P19360	Frisco 24.8-in Faux Fur Cat Tree & Condo, Cream	300	1.0	1.0	0.04189805425600207	TLA	151.1952953555314
253040	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Dog & Cat Food Mat	P18545	Frisco Silicone Dog & Cat Food Mat, Gray, Large	504	0.0	12.0	0.021582	TLA	381.74064973696113
252536	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 68-in Faux Fur Cat Tree & Condo	B3755	Frisco 68-in Faux Fur Cat Tree & Condo, Gray	100	1.0	1.0	0.09408	TLA	58.88432078514738
256050	Bowls & Feeders	Storage & Accessories	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Ceramic Treat Jar with Wood Lid	P19684	Frisco Ceramic Treat Jar with Wood Lid, 4 cup	600	0.0	4.0	0.030798193545	TLA	310.79816589228307
256056	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Marble Design Non-skid Ceramic Dog & Cat Bowl	P19684	Frisco Marble Design Non-skid Ceramic Dog & Cat Bowl, Small: 2 cup, 1 count	600	0.0	12.0	0.060501	TLA	289.7122485112522
256113	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Cat Face Non-skid Elevated Double Ceramic Cat Bowl	P19684	Frisco Cat Face Non-skid Elevated Double Ceramic Cat Bowl, X-Small: 0.5 cup	600	0.0	6.0	0.06681356928468753	TLA	290.0747318941883
256073	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Bones Non-skid Ceramic Dog & Cat Bowl	P19684	Frisco Bones Non-skid Ceramic Dog & Cat Bowl, Small: 2 cup, 1 count	600	0.0	12.0	0.07497354851711949	TLA	336.0468445183884
256074	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Bones Non-skid Ceramic Dog & Cat Bowl	P19684	Frisco Bones Non-skid Ceramic Dog & Cat Bowl, Medium: 4 cup, 1 count	600	0.0	8.0	0.07874228947817571	TLA	314.22067383653103
256125	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Marble Design Non-skid Ceramic Cat Bowl	P19684	Frisco Marble Design Non-skid Ceramic Cat Bowl, 1 cup, 1 count	608	0.0	16.0	0.05756220957177563	TLA	543.8513717866641
256127	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Marble Design Non-skid Ceramic Cat Dish	P19684	Frisco Marble Design Non-skid Ceramic Cat Dish, 0.5 cup	608	0.0	16.0	0.04248917617799422	TLA	1556.862264000581
256466	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Lightweight Ripstop Nylon Dog Harness	B000064	Frisco Outdoor Lightweight Ripstop Nylon Dog Harness, Storm Gray, L - Girth: 24 - 34-in	504	0.0	24.0	0.0616	TLA	220.40613471951323
256487	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket	B000064	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket, Boysenberry Purple, L - Girth: 24 - 34-in	504	0.0	24.0	0.0616	TLA	235.48967718780628
256469	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Lightweight Ripstop Nylon Dog Harness	B000064	Frisco Outdoor Lightweight Ripstop Nylon Dog Harness, River Blue, XL - Girth: 32 - 44-in	504	0.0	24.0	0.083328	TLA	225.27162350377913
256484	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket	B000064	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket, Bayou Teal, L - Girth: 24 - 34-in	504	0.0	24.0	0.0616	TLA	278.33446023013863
256474	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket	B000064	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket, Bayou Teal, S - Girth: 16 - 22-in	480	0.0	48.0	0.0672	TLA	232.49369704951368
256482	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket	B000064	Frisco Outdoor Premium Ripstop Nylon Dog Harness with Pocket, Boysenberry Purple, M - Girth: 20 - 28-in	480	0.0	48.0	0.08448	TLA	235.63533380195642
256655	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Heathered Nylon Leash	B000064	Frisco Outdoor Heathered Nylon Leash, Shadow Purple, SM - Length: 6-ft, Width: 5/8-in	480	0.0	80.0	0.014784	TLA	257.0208606940909
256686	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Mars Red, LG - Length: 6-ft, Width: 1-in	500	0.0	50.0	0.01456	TLA	205.1705190533152
256648	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Heathered Nylon Leash	B000064	Frisco Outdoor Heathered Nylon Leash, River Blue, LG - Length: 6-ft, Width: 1-in	480	0.0	80.0	0.01848	TLA	214.42545890833503
256652	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Heathered Nylon Leash	B000064	Frisco Outdoor Heathered Nylon Leash, Gray, SM - Length: 6-ft, Width: 5/8-in	480	0.0	80.0	0.014784	TLA	258.3866937788399
256656	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Heathered Nylon Leash	B000064	Frisco Outdoor Heathered Nylon Leash, Shadow Purple, MD - Length: 6-ft, Width: 3/4-in	480	0.0	80.0	0.016016	TLA	213.71676557779514
256683	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Boysenberry Purple, LG - Length: 6-ft, Width: 1-in	500	0.0	50.0	0.01456	TLA	236.8682576724797
256678	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Bayou Teal, SM - Length: 6-ft, Width: 5/8-in	500	0.0	50.0	0.00936	TLA	341.08011495314554
256689	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Black, LG - Length: 6-ft, Width: 1-in	500	0.0	50.0	0.01456	TLA	218.29638362482294
256650	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Heathered Nylon Leash	B000064	Frisco Outdoor Heathered Nylon Leash, Mars Red, MD - Length: 6-ft, Width: 3/4-in	480	0.0	80.0	0.016016	TLA	213.20341916342605
256654	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Heathered Nylon Leash	B000064	Frisco Outdoor Heathered Nylon Leash, Gray, LG - Length: 6-ft, Width: 1-in	480	0.0	80.0	0.01848	TLA	136.249779138653
256687	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Black, SM - Length: 6-ft, Width: 5/8-in	500	0.0	50.0	0.00936	TLA	255.88716599346955
256680	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Bayou Teal, LG - Length: 6-ft, Width: 1-in	500	0.0	50.0	0.01456	TLA	227.3358232672102
256753	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Ultra Reflective Rope Leash with Padded Handle	B000064	Frisco Outdoor Ultra Reflective Rope Leash with Padded Handle, Bayou Teal	500	0.0	50.0	0.03042	TLA	256.7493654306337
256679	Leashes, Collars & Harnesses	Leashes	B000064-PM&J LLC - DIRECT IMPORT	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash	B000064	Frisco Outdoor Nylon Reflective Comfort Padded Dual Handles Dog Leash, Bayou Teal, MD - Length: 6-ft, Width: 3/4-in	500	0.0	50.0	0.01144	TLA	230.26070277248078
252558	Beds & Furniture	Beds	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Sofa Pet Bed with Removable Cover	3755	Frisco Sofa Pet Bed with Removable Cover, Gray, Large	100	1.0	1.0	0.28012836142016084	TLA	73.0082698856719
266790	Leashes, Collars & Harnesses	Leashes	P000544-SHANGHAI SENFUL CO LTD	Frisco Traffic Leash with Dual Padded Handles & Poop Bag Dispenser	P000544	Frisco Traffic Leash with Dual Padded Handles & Poop Bag Dispenser, Red, 6-ft long	1020	0.0	60.0	0.04536709633886333	TLA	459.6715403071007
266787	Leashes, Collars & Harnesses	Leashes	P000544-SHANGHAI SENFUL CO LTD	Frisco Traffic Leash with Dual Padded Handles & Poop Bag Dispenser	P000544	Frisco Traffic Leash with Dual Padded Handles & Poop Bag Dispenser, Pink, 6-ft long	1020	0.0	60.0	0.03846278466356754	TLA	451.8292787337995
266789	Leashes, Collars & Harnesses	Leashes	P000544-SHANGHAI SENFUL CO LTD	Frisco Traffic Leash with Dual Padded Handles & Poop Bag Dispenser	P000544	Frisco Traffic Leash with Dual Padded Handles & Poop Bag Dispenser, Blue, 6-ft long	1020	0.0	60.0	0.04536650838526343	TLA	582.6733257640354
206882	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Metal Dog Comb	P18360	Frisco Metal Dog Comb	720	144.0	144.0	0.016361112439	TLA	372.3354131821025
269030	Beauty & Grooming	Grooming Accessories	B000064-PM&J LLC - DIRECT IMPORT	Frisco Embroidered Bones Microfiber Dog Bath Towel	B000064	Frisco Embroidered Bones Microfiber Dog Bath Towel, Teal, Medium	480	0.0	120.0	0.11319	TLA	237.3683748811819
270179	Bowls & Feeders	Bowls & Diners	P19684-BENCHMARK HOME PRODUCTS(H.K.). LIMITED	Frisco Modern Gold Rim Ceramic Bowl	P19684	Frisco Modern Gold Rim Ceramic Bowl, Soft Seafoam, Medium: 5 cup	600	0.0	8.0	0.0791175	TLA	309.681110167442
255205	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Cooling Orthopedic Pillow Dog Bed with Removable Cover	B000064	Frisco Cooling Orthopedic Pillow Dog Bed w/Removable Cover, Gray, XX-Large	252	0.0	6.0	0.7149863165512879	TLA	136.4043541620055
291546	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Comfort Padded Dog Harness	B000064	Frisco Comfort Padded Dog Harness, True Navy, Large	504	0.0	24.0	0.03393	TLA	252.55244579550208
291542	Leashes, Collars & Harnesses	Harnesses	B000064-PM&J LLC - DIRECT IMPORT	Frisco Comfort Padded Dog Harness	B000064	Frisco Comfort Padded Dog Harness, Malachite Green, Medium	480	0.0	48.0	0.05394	TLA	248.34696824796166
291566	Leashes, Collars & Harnesses	Collars	B000064-PM&J LLC - DIRECT IMPORT	Frisco Comfort Padded Dog Collar	B000064	Frisco Comfort Padded Dog Collar, Jet Black, Medium	500	0.0	50.0	0.007245	TLA	303.31844094273436
291557	Leashes, Collars & Harnesses	Collars	B000064-PM&J LLC - DIRECT IMPORT	Frisco Comfort Padded Dog Collar	B000064	Frisco Comfort Padded Dog Collar, True Navy, X-Small	500	0.0	50.0	0.004186	TLA	269.1788795963403
227447	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads, 22 x 23-in, Unscented, 50 count	252	4.0	4.0	0.062162100000000005	TLA	104.61259401227079
227454	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Giant Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco Giant Ultra Premium Non-Skid Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 50 count	250	1.0	1.0	0.04491125	TLA	307.7778574315701
227448	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco Large Ultra Premium Non-Skid Dog Training & Potty Pads, 22 x 23-in, Unscented, 150 count	250	1.0	1.0	0.046215	TLA	110.7897863541346
227450	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads	B3722	Frisco X-Large Ultra Premium Non-Skid Dog Training & Potty Pads, 28 x 34-in, Unscented, 21 count	252	4.0	4.0	0.07425	TLA	111.75932697771813
